SubjectAssgn,GenID,ExpAssgn,Vowel,Item,ItemType,RespNum,RespNum2,absRT,logAbsRT
a-u-subject-13,Subj13-r1550,a-u,u,u-2-2,same,1,100,743.54,2.871304337
a-u-subject-13,Subj13-r1550,a-u,u,u-2-2,same,1,100,510.46,2.707961716
a-u-subject-13,Subj13-r1550,a-u,u,u-2-2,same,1,100,552.77,2.742544465
a-u-subject-13,Subj13-r1550,a-u,u,u-2-2,same,1,100,835.64,2.92201922
a-u-subject-13,Subj13-r1550,a-u,u,u-2-2,same,1,100,664.11,2.82224002
a-u-subject-13,Subj13-r1550,a-u,u,u-2-2,same,1,100,605.96,2.782443957
a-u-subject-13,Subj13-r1550,a-u,u,u-2-2,same,1,100,438.09,2.64156334
a-u-subject-13,Subj13-r1550,a-u,u,u-2-2,same,1,100,462.25,2.66487692
a-u-subject-13,Subj13-r1550,a-u,u,u-2-2,same,1,100,518.67,2.714891129
a-u-subject-13,Subj13-r1550,a-u,u,u-2-2,same,1,100,602,2.779596491
a-u-subject-13,Subj13-r1550,a-u,u,u-2-2,same,1,100,838,2.923244019
a-u-subject-13,Subj13-r1550,a-u,u,u-2-2,same,1,100,667.15,2.82422349
a-u-subject-13,Subj13-r1550,a-u,u,u-2-2,same,1,100,427.94,2.631382882
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,0,0,2000,3.301029996
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,1,100,956.75,2.980798471
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,0,0,1124.87,3.051102334
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,0,0,1108.44,3.04471219
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,0,0,842.87,2.925760596
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,0,0,2000,3.301029996
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,0,0,1109.83,3.04525646
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,0,0,597.4,2.776265218
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,1,100,483.1,2.684037037
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,0,0,723.83,2.859636579
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,1,100,467.97,2.670218013
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,0,0,540.98,2.73318121
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,0,0,449.75,2.652971172
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,0,0,1159.89,3.064416804
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,1,100,716.32,2.855107077
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,1,100,639.04,2.805528043
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,1,100,1996.8,3.300334568
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,0,0,795.57,2.900678398
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,1,100,764.81,2.883553558
a-u-subject-13,Subj13-r1550,a-u,u,u-23-2,diff,0,0,648.13,2.811662124
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,791.28,2.898330189
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,850.84,2.929847899
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,769.42,2.886163471
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,624.8,2.795741021
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,669.87,2.825990528
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,1064.14,3.026998768
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,570.41,2.756187131
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,524.13,2.719439018
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,1058.52,3.024699068
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,491.82,2.691806185
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,564.81,2.751902377
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,616.38,2.789848538
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,491.55,2.6915677
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,0,0,2000,3.301029996
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,451.36,2.654523069
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,699.41,2.844731837
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,457.17,2.660077724
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,478.21,2.679618654
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,749.22,2.874609362
a-u-subject-13,Subj13-r1550,a-u,u,u-23-23,same,1,100,444.44,2.647813139
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,2000,3.301029996
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,1882.37,3.274704993
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,561.01,2.748970603
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,828.37,2.918224362
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,538.02,2.73079842
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,683.56,2.834776641
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,493.23,2.693049484
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,536.25,2.729367305
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,611.18,2.786169134
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,567.63,2.75406534
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,565.08,2.752109936
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,1,100,1884.64,3.275228404
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,2000,3.301029996
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,509.93,2.707510563
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,427.61,2.631047853
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,2000,3.301029996
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,1637.92,3.214292686
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,388.73,2.589648058
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,960.26,2.982388839
a-u-subject-13,Subj13-r1550,a-u,u,u-23-4,diff,0,0,662.6,2.821251432
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,1043.52,3.018500777
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,1056.73,3.023964037
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,1142.26,3.057764969
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,948.57,2.977069385
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,813.6,2.91041094
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,0,0,1999.97,3.301023481
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,0,0,800.27,2.903236537
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,491.13,2.691196463
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,645.45,2.809862605
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,649.66,2.812686128
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,530.86,2.724980003
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,730.05,2.863352605
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,538.81,2.731435647
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,0,0,748.84,2.874389035
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,745.23,2.87229033
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,577.52,2.761567029
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,0,0,632.16,2.800827012
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,1033.74,3.014411321
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,757.57,2.879422768
a-u-subject-13,Subj13-r1550,a-u,u,u-23-square,diff,1,100,615.39,2.789150435
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,727.54,2.861856876
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,887.78,2.948305357
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,767.68,2.885180226
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,1186.34,3.074209174
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,909.91,2.958998438
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,591.75,2.772138267
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,1237.55,3.092562755
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,605.02,2.781769731
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,649.53,2.812599215
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,940.87,2.973529621
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,923.34,2.96536165
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,1538.93,3.187218866
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,772.71,2.888016533
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,633.04,2.801431153
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,450.75,2.653935735
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,515.75,2.712439237
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,666.09,2.823532914
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,541.25,2.733397909
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,378.93,2.57855899
a-u-subject-13,Subj13-r1550,a-u,u,u-2-square,diff,0,0,448.14,2.65141371
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,0,0,2000,3.301029996
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,0,0,842.89,2.925770901
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,0,0,1327.14,3.122916739
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,0,0,2000,3.301029996
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,1,100,692.29,2.840288058
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,1,100,745.37,2.872371909
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,1,100,420.53,2.623796983
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,1,100,1050.16,3.021255472
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,0,0,634.06,2.802130356
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,0,0,489.62,2.68985915
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,1,100,507.36,2.705316225
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,1,100,735.2,2.866405498
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,0,0,476.62,2.678172262
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,1,100,585.68,2.767660394
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,1,100,669.3,2.825620825
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,0,0,388.19,2.589044344
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,0,0,2000,3.301029996
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,0,0,423.03,2.626371167
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,1,100,983.99,2.992990685
a-u-subject-13,Subj13-r1550,a-u,u,u-4-2,diff,1,100,1184.33,3.07347273
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,0,0,2000,3.301029996
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,0,0,889.05,2.948926186
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,579.01,2.762686064
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,474.26,2.676016497
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,505.19,2.703454745
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,607.07,2.783238772
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,1002.28,3.000989064
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,560.89,2.748877697
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,641.48,2.807183121
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,860.77,2.934887122
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,592.68,2.772820272
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,938.34,2.97236023
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,673.92,2.828608345
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,0,0,2000,3.301029996
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,515.28,2.712043286
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,587.03,2.768660296
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,433.24,2.636728547
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,518.09,2.71440521
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,478.66,2.680027136
a-u-subject-13,Subj13-r1550,a-u,u,u-4-4,same,1,100,374.79,2.573787995
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,1256.07,3.099013843
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,1116.6,3.047897624
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,834.24,2.921291009
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,0,0,568.54,2.754761025
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,564.48,2.751648559
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,0,0,727.75,2.861982214
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,587.7,2.769155691
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,0,0,1349.41,3.130143924
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,530.35,2.724562573
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,1003.36,3.001456783
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,756.31,2.878699843
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,0,0,2000,3.301029996
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,468.78,2.670969075
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,0,0,671.58,2.827097754
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,0,0,777.29,2.89058308
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,841.7,2.925157327
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,744.07,2.871613795
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,1219.97,3.086349151
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,546.83,2.737852333
a-u-subject-13,Subj13-r1550,a-u,u,u-4-square,diff,1,100,584.89,2.767074196
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,1112.35,3.046241459
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,1132.78,3.054145573
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,649.69,2.812706182
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,924.68,2.965991464
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,664.46,2.822468842
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,558.34,2.746898742
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,399.81,2.601853652
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,890,2.949390007
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,670.47,2.82637935
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,920.33,2.963943579
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,797.98,2.901992007
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,507.93,2.705803864
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,582.38,2.765206452
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,744.45,2.871835534
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,518.69,2.714907875
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,486.53,2.687109625
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,592.68,2.772820272
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,512.16,2.709405657
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,400.37,2.602461528
a-u-subject-13,Subj13-r1550,a-u,u,u-square-square,same,1,100,551.31,2.74139587
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,983.05,2.992575608
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,881.66,2.945301138
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,832.91,2.920598076
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,984.67,2.993290706
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,846.55,2.927652614
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,799.61,2.902878217
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,712.98,2.853077348
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,684.43,2.835329037
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,775.46,2.889559401
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,874.54,2.941779678
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,1093,3.038620162
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,613.25,2.787637557
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,651.95,2.81421429
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,997.46,2.998895489
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,737.17,2.867567653
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,1066.51,3.027964932
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,816.2,2.91179659
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,528.73,2.723233953
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,1076.55,3.032034205
a-u-subject-14,Subject14-meg8,a-u,a,a-2-2,same,1,100,790.19,2.897731529
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,0,0,799.61,2.902878217
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,0,0,863.64,2.936332749
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,0,0,1076.43,3.031985793
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,0,0,1012.09,3.005219134
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,1,100,716.33,2.85511314
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,1,100,949.54,2.977513264
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,1,100,617.78,2.790833844
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,1,100,911.78,2.959890062
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,0,0,791.58,2.898494813
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,0,0,1066.15,3.027818311
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,0,0,944.99,2.975427213
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,1,100,937.82,2.97211949
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,1,100,918.81,2.963225713
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,0,0,721.58,2.858284487
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,1,100,749.75,2.874916474
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,0,0,880.5,2.94472936
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,0,0,885.71,2.947291548
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,0,0,1022.38,3.009612345
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,1,100,1187.75,3.074725039
a-u-subject-14,Subject14-meg8,a-u,a,a-23-2,diff,0,0,848.92,2.928866765
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,737.36,2.867679574
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,740.56,2.869560251
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,691.7,2.839917776
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,894.65,2.951653166
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,0,0,1223.91,3.087749483
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,701.24,2.845866681
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,705.07,2.848232236
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,735.08,2.866334607
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,1071.04,3.029805691
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,712.22,2.852614165
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,814.95,2.911130964
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,1052.93,3.0223995
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,630.77,2.79987103
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,1120.5,3.049411861
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,770.33,2.886676812
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,824.93,2.916417098
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,725.56,2.860673332
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,627.32,2.797489134
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,555.96,2.745043546
a-u-subject-14,Subject14-meg8,a-u,a,a-23-23,same,1,100,749.67,2.874870132
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,1137.84,3.056081197
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,671.46,2.827020146
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,517.81,2.714170433
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,704.64,2.847967293
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,982.57,2.9923635
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,717.04,2.855543383
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,640.15,2.80628175
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,690.91,2.839421479
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,877.01,2.943004545
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,1,100,925.56,2.966404577
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,788,2.896526217
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,1008.7,3.003762021
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,1092.79,3.038536712
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,1,100,805.05,2.905822854
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,1124.67,3.051025111
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,1,100,574.15,2.759025369
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,1,100,683.36,2.834649554
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,932.88,2.969825782
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,0,0,889.74,2.949263116
a-u-subject-14,Subject14-meg8,a-u,a,a-23-4,diff,1,100,820.16,2.913898585
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,860.5,2.934750875
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,960.95,2.982700791
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,732.98,2.865092125
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,877.25,2.943123377
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,0,0,1210.25,3.082875091
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,922.29,2.9648675
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,676.25,2.830107278
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,905.95,2.957104229
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,749.71,2.874893304
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,0,0,1053.27,3.022539714
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,644.71,2.809364407
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,838.73,2.923622177
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,1112.72,3.046385894
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,0,0,1215.91,3.08490143
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,766.55,2.884540488
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,611.52,2.786410665
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,0,0,983.98,2.992986271
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,1291.91,3.11123226
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,0,0,1259.81,3.100305051
a-u-subject-14,Subject14-meg8,a-u,a,a-23-square,diff,1,100,876.11,2.942558637
a-u-subject-14,Subject14-meg8,a-u,a,a-2-square,diff,0,0,833.81,2.921067099
a-u-subject-14,Subject14-meg8,a-u,a,a-2-square,diff,0,0,740.95,2.869788902
a-u-subject-14,Subject14-meg8,a-u,a,a-2-square,diff,0,0,664.56,2.822534197
a-u-subject-14,Subject14-meg8,a-u,a,a-2-square,diff,0,0,735.96,2.866854211
a-u-subject-14,Subject14-meg8,a-u,a,a-2-square,diff,0,0,670.44,2.826359917
